StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q49,Q5,Q8,Q8_3_TEXT,Q11,Q25#1_1,Q25#1_2,Q28#1_1,Q28#1_2,Q31#1_1,Q31#1_2,Q33#1_1,Q33#1_2,Q35#1_1,Q35#1_2,Q37#1_1,Q37#1_2,Q39#1_1,Q39#1_2,Q41#1_1,Q41#1_2,Q43#1_1,Q43#1_2,Q45#1_1,Q45#1_2,Q47#1_1,Q47#1_2,Q49#1_1,Q49#1_2,Q51#1_1,Q51#1_2,Q53#1_1,Q53#1_2,Q55#1_1,Q55#1_2,Q57#1_1,Q57#1_2,Q60#1_1,Q60#1_2,Q62#1_1,Q62#1_2
2020-03-22 08:15:35,2020-03-22 08:18:58,IP Address,94.155.121.65,100,202,True,2020-03-22 08:18:59,R_OjubS8kg5xmqPwR,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,1307,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,3 - Moderately interested,,
2020-03-22 08:19:26,2020-03-22 08:21:52,IP Address,194.79.12.214,100,146,True,2020-03-22 08:21:53,R_3Kq4cDHX0YoSXYR,,,,,43.399993896484375,24.4333038330078125,anonymous,EN,I accept,,No need,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 08:19:24,2020-03-22 08:26:04,IP Address,94.236.242.146,100,400,True,2020-03-22 08:26:04,R_2yr3TwOjNGrN5xq,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,151098,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,
2020-03-22 08:29:38,2020-03-22 08:33:11,IP Address,109.121.181.51,100,213,True,2020-03-22 08:33:12,R_xhY9Anhu2u1JzmF,,,,,42.5500030517578125,27.649993896484375,anonymous,EN,I accept,,666,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 08:27:32,2020-03-22 08:36:15,IP Address,79.100.3.228,100,523,True,2020-03-22 08:36:16,R_2R306k7BbGgucTx,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,ASDF,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,3 - Moderately interested,,
2020-03-22 08:36:20,2020-03-22 08:38:33,IP Address,95.43.45.78,100,132,True,2020-03-22 08:38:33,R_24Jo03B2DwzTjpp,,,,,42.15130615234375,24.751800537109375,anonymous,EN,I accept,,Ll,Female,,Male,4 - Very interested,3 - Moderately interested,,,3 - Moderately interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,2 - Slightly interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,2 - Slightly interested,,
2020-03-22 08:35:56,2020-03-22 08:42:07,IP Address,85.130.20.158,100,371,True,2020-03-22 08:42:08,R_1H7VEkK575IIchH,,,,,43.2758941650390625,26.9362945556640625,anonymous,EN,I accept,,1425,Female,,Male,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,3 - Moderately interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,3 - Moderately interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 08:37:04,2020-03-22 08:43:06,IP Address,77.77.12.131,100,361,True,2020-03-22 08:43:07,R_42ZmS658VWmcGEp,,,,,42.268402099609375,23.1157073974609375,anonymous,EN,I accept,,redmi2020,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,4 - Very interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,5 - Extremely interested,3 - Moderately interested,,,4 - Very interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested,,
2020-03-22 08:33:05,2020-03-22 08:43:48,IP Address,78.90.99.94,100,642,True,2020-03-22 08:43:49,R_1Ka4YzjrP0FX24T,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,2217,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,
2020-03-22 08:54:38,2020-03-22 09:00:16,IP Address,149.62.203.165,100,338,True,2020-03-22 09:00:17,R_2rZKFtOQfj5vdmF,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,161899,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,5 - Extremely interested,5 - Extremely interested,,,3 - Moderately interested,3 - Moderately interested,,,5 - Extremely interested,5 - Extremely interested,,,5 - Extremely interested,5 - Extremely interested,,,5 - Extremely interested,5 - Extremely interested,,
2020-03-22 09:02:23,2020-03-22 09:08:56,IP Address,109.160.114.3,100,392,True,2020-03-22 09:08:56,R_z6enhf31jjNqyMF,,,,,41.533294677734375,26.13330078125,anonymous,EN,I accept,,8183,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,
2020-03-22 09:31:40,2020-03-22 09:32:21,Survey Preview,,100,40,True,2020-03-22 09:32:21,R_2rknEJtQw5364hJ,,,,,55.9488983154296875,-3.1631927490234375,preview,EN,I accept,,dsds,Male,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22 09:36:26,2020-03-22 09:36:34,Survey Preview,,100,7,True,2020-03-22 09:36:34,R_1NdWYewYNVvV5Nm,,,,,55.9488983154296875,-3.1631927490234375,preview,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22 09:37:16,2020-03-22 09:37:57,Survey Preview,,100,40,True,2020-03-22 09:37:58,R_2QtBURpiXPbJ3i6,,,,,55.9488983154296875,-3.1631927490234375,preview,EN,I accept,,fdfd,Male,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22 09:39:42,2020-03-22 09:43:30,IP Address,89.25.73.78,100,228,True,2020-03-22 09:43:30,R_3Kr85wlAoYbexIG,,,,,42.496307373046875,27.464599609375,anonymous,EN,I accept,,28303101,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,
2020-03-22 09:49:39,2020-03-22 09:53:49,IP Address,91.139.208.192,100,249,True,2020-03-22 09:53:49,R_1QzUtxVW9V8JKFD,,,,,42.15130615234375,24.751800537109375,anonymous,EN,I accept,,No,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested,,
2020-03-22 09:49:56,2020-03-22 09:54:42,IP Address,212.233.160.104,100,285,True,2020-03-22 09:54:42,R_QhVsZc3RV2z0qqd,,,,,43.4167022705078125,24.61669921875,anonymous,EN,I accept,,Puf123,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,5 - Extremely interested,4 - Very interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,4 - Very interested,4 - Very interested,,
2020-03-22 09:50:56,2020-03-22 09:55:47,IP Address,2.56.52.141,100,291,True,2020-03-22 09:55:47,R_3pa9rJnryCP1blp,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,Why1sPCnotaMAC?,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,3 - Moderately interested,5 - Extremely interested,,
2020-03-22 10:03:27,2020-03-22 10:06:49,IP Address,46.238.54.158,100,202,True,2020-03-22 10:06:50,R_dhwfq5JPz8nzkat,,,,,43.2183990478515625,27.9123992919921875,anonymous,EN,I accept,,MilaRobert,Male,,Female,,,3 - Moderately interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,3 - Moderately interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,3 - Moderately interested,4 - Very interested
2020-03-22 10:08:35,2020-03-22 10:09:24,Survey Preview,,100,48,True,2020-03-22 10:09:24,R_xf5FZRFrKnVUUj7,,,,,55.9488983154296875,-3.1631927490234375,preview,EN,I accept,,ds,Male,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22 09:42:06,2020-03-22 10:17:38,IP Address,79.100.128.126,100,2131,True,2020-03-22 10:17:38,R_3NQadsqvtGtmJbo,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,1718,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,3 - Moderately interested,,,4 - Very interested,5 - Extremely interested,,,5 - Extremely interested,5 - Extremely interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 10:14:37,2020-03-22 10:18:01,IP Address,77.85.224.128,100,204,True,2020-03-22 10:18:01,R_1mQsNFO8a1XmVjD,,,,,41.585296630859375,24.69189453125,anonymous,EN,I accept,,1371,Female,,Both,1 - Not at all interested,1 - Not at all interested,,,,,3 - Moderately interested,3 - Moderately interested,4 - Very interested,2 - Slightly interested,,,,,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,,,,,2 - Slightly interested,1 - Not at all interested,1 - Not at all interested,1 - Not at all interested,,,,,3 - Moderately interested,2 - Slightly interested,3 - Moderately interested,4 - Very interested,,
2020-03-22 10:24:12,2020-03-22 10:24:18,Survey Preview,,100,6,True,2020-03-22 10:24:19,R_28FIsRGsuD0jndF,,,,,55.9488983154296875,-3.1631927490234375,preview,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22 10:22:56,2020-03-22 10:25:38,IP Address,85.196.136.1,100,162,True,2020-03-22 10:25:38,R_2B4cxpvr43kkqMR,,,,,42.483306884765625,26.016693115234375,anonymous,EN,I accept,,8282,Female,,Female,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,4 - Very interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested
2020-03-22 10:25:29,2020-03-22 10:29:39,IP Address,85.196.159.44,100,250,True,2020-03-22 10:29:40,R_1kIw5fXIUZ9zSxu,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,1337,Female,,Male,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 10:28:21,2020-03-22 10:33:09,IP Address,93.152.153.62,100,287,True,2020-03-22 10:33:09,R_0uD7rLsmRI9UrXH,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,,8888,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-03-22 10:28:23,2020-03-22 10:33:38,IP Address,79.100.106.53,100,314,True,2020-03-22 10:33:38,R_33vd7wTShrtWPKk,,,,,42.496307373046875,27.464599609375,anonymous,EN,I accept,,07079,Female,,Both,1 - Not at all interested,1 - Not at all interested,,,,,3 - Moderately interested,3 - Moderately interested,2 - Slightly interested,1 - Not at all interested,,,,,3 - Moderately interested,1 - Not at all interested,1 - Not at all interested,2 - Slightly interested,,,,,4 - Very interested,2 - Slightly interested,2 - Slightly interested,2 - Slightly interested,,,,,3 - Moderately interested,3 - Moderately interested,2 - Slightly interested,3 - Moderately interested,,
2020-03-22 10:33:05,2020-03-22 10:37:49,IP Address,87.119.127.14,100,283,True,2020-03-22 10:37:49,R_3CHs11yDpr97x77,,,,,42.6959991455078125,23.332000732421875,anonymous,EN,I accept,,7960,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,4 - Very interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,5 - Extremely interested,5 - Extremely interested,,
